FRNM_NM,RN_ADDR,OPR_TIME_INFO,RPRS_TELNO,HMPG_URL,LA_VLUE,LO_VLUE
24시 봉담동물의료센터,경기도 화성시 봉담읍 상리중심상가길 28-8,매일 00:00 - 24:00 ,031-227-3175,https://blog.naver.com/24bdamc,37.22623444,126.9461823
브리즈동물병원,인천 서구 서곶로 821 2층 브리즈동물병원,월 10:00 - 22:00 | 화 10:00 - 22:00 | 수 10:00 - 22:00 | 목 10:00 - 22:00 | 금 10:00 - 22:00 | 토 10:00 - 22:00 | 일 10:00 - 22:00 | 21:30 접수마감 | 21:30 접수마감 | 21:30 접수마감 | 21:30 접수마감 | 21:30 접수마감 | 21:30 접수마감 | 21:30 접수마감,0507-1484-0302,https://blog.naver.com/bluenuance,37.59047318,126.6729736
바른동물병원,경기 남양주시 늘을1로 3 바른동물병원,월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 19:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감,0507-1416-4002,,37.65224075,127.2397385
동물병원 예지,서울특별시 영등포구 신길로39길 29-7 (신길동),월 09:30 - 20:00 | 화 09:30 - 20:00 | 수 정기휴무 (매주 수요일) | 목 09:30 - 20:00 | 금 09:30 - 20:00 | 토 09:30 - 20:00 | 일 09:30 - 20:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1368-7228,https://blog.naver.com/yejiamc,37.49451447,126.9061127
원효동물병원,서울 용산구 새창로 122-2 원효동물병원,,,,37.53662872,126.9606552
광진 한나동물병원,서울특별시 광진구 광나루로 582 (구의동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 정기휴무 (매주 목요일) | 금 10:00 - 19:00 | 토 10:00 - 17:00 | 일 10:00 - 17:00,02-2088-7119,https://www.instagram.com/hannah_animalhospital,37.54313278,127.0933762
남산연합동물병원,"대구광역시 중구 남산로6안길 47 (남산동, 로하스남산)",월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 16:30 접수마감,053-421-7582,https://www.instagram.com/namsan_ah,35.85693741,128.5861359
물금본동물병원,경상남도 양산시 물금읍 황산로 441,월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,055-382-7578,,35.31489944,128.9902954
24시해든동물의료센터 의정부점,경기도 의정부시 평화로 448 (의정부동),매일 00:00 - 24:00 | 13:00 - 14:00 휴게시간,0507-1393-9499,https://blog.naver.com/hd_amc24,37.73189926,127.048233
늘봄동물병원,경기도 용인시 수지구 수풍로 112 (풍덕천동),월 09:00 - 21:00 | 화 09:00 - 21:00 | 수 09:00 - 19:00 | 목 정기휴무 (매주 목요일) | 금 09:00 - 21:00 | 토 09:00 - 19:00 | 일 10:00 - 17:00,031-265-7579,https://www.instagram.com/suji_neulbom,37.33364487,127.0937881
리움 동물의료센터,경기도 부천시 오정구 소사로 818 (원종동),월(8/26) 휴무 | 화 09:30 - 19:30 | 수 09:30 - 19:30 | 목 09:30 - 18:30 | 금 09:30 - 19:30 | 토 09:30 - 19:30 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감,032-710-0040,https://blog.naver.com/riumamc,37.52897263,126.8051071
윤동물병원,경기도 남양주시 다산중앙로82번안길 118 (다산동),"월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 12:30, 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 19:30 접수마감",0507-1465-9045,https://blog.naver.com/yoonamc,37.61201859,127.1646576
위런한방재활동물병원,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산 더 센트럴)",월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 13:00 - 21:00 | 목 정기휴무 (매주 목요일) | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,02-2138-3877,https://www.youtube.com/@werun2024,37.52881622,126.9666519
24시스탠다드동물의료센터,서울특별시 송파구 위례송파로 77 (거여동),매일 00:00 - 24:00 ,02-448-6400,https://blog.naver.com/24standardamc,37.48544312,127.1424561
다란동물병원,경기도 여주시 북벌로 66 (하거동),월 08:00 - 18:00 | 화 08:00 - 18:00 | 수 08:00 - 18:00 | 목 08:00 - 18:00 | 금 08:00 - 18:00 | 토 08:00 - 13:00 | 일 정기휴무 (매주 일요일),0507-1321-6986,https://blog.naver.com/daran_aac,37.23746872,127.6328506
마인동물의료센터,서울특별시 강북구 덕릉로 133-4 (번동),월 10:00 - 21:00 | 화 10:00 - 21:00 | 수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 21:00 | 일 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 19:00 - 20:00 휴게시간 | 13:00 - 14:00 휴게시간 | 19:00 - 20:00 휴게시간 | 13:00 - 14:00 휴게시간 | 19:00 - 20:00 휴게시간 | 13:00 - 14:00 휴게시간 | 19:00 - 20:00 휴게시간 | 13:00 - 14:00 휴게시간 | 19:00 - 20:00 휴게시간 | 13:00 - 14:00 휴게시간 | 19:00 - 20:00 휴게시간,02-2039-8900,https://www.instagram.com/mine_animal_hospital,37.63524628,127.0285416
청당동물의료센터,충남 천안시 동남구 청당5로 36 201~202호,월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 19:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,041-552-7599,https://blog.naver.com/cddamc,36.78030396,127.1527023
괜찮아동물병원,경기도 평택시 고덕갈평5길 32 (고덕동),매일 10:00 - 22:00 | 13:00 - 14:00 휴게시간 | 21:00 접수마감,031-662-9990,https://blog.naver.com/allgoodamc,37.0565567,127.0474091
스타동물의료센터,경기도 성남시 수정구 수정로 287 (신흥동),월 10:00 - 20:00 | 화 정기휴무 (매주 화요일) | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 10:00 - 20:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1330-9073,https://pf.kakao.com/_FtUAG,37.45034027,127.1464539
마레동물병원,부산광역시 기장군 일광읍 해송4로 16,월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 정기휴무 (매주 수요일) | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 19:00 | 일 10:00 - 16:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,051-988-5025,https://blog.naver.com/mareah16,35.26648712,129.2320557
아이비유동물병원,"인천광역시 서구 이음5로 65 (원당동, 검단 금호어울림 센트럴)",월 정기휴무 (매주 월요일) | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 10:00 - 14:00 | 13:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감,032-567-0907,https://blog.naver.com/ibyuah0501,37.59473419,126.7137527
바로슬동물병원,"서울특별시 송파구 백제고분로 506 (방이동, 올림픽타워빌)",월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 정기휴무 (매주 목요일) | 금 09:30 - 19:00 | 토 09:30 - 19:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1407-7599,https://blog.naver.com/baroseulah,37.51515961,127.1155701
본바른동물병원,경기도 남양주시 별내중앙로57번길 24 (별내동),월 09:30 - 21:00 | 화 09:30 - 21:00 | 수 09:30 - 21:00 | 목 09:30 - 21:00 | 금 09:30 - 21:00 | 토 09:30 - 19:00 | 일 09:30 - 19:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,031-522-5778,https://www.instagram.com/bonbareun,37.64545059,127.1262207
숲속동물병원,경기 화성시 수노을중앙로 126 나이스프라자,월 10:00 - 22:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 정기휴무 (매주 목요일) | 금 10:00 - 22:00 | 토 10:00 - 18:00 | 일 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 17:30 접수마감 | 12:00 - 13:00 휴게시간 | 21:30 접수마감 | 12:00 - 13:00 휴게시간 | 19:30 접수마감 | 12:00 - 13:00 휴게시간 | 19:30 접수마감 | 12:00 - 13:00 휴게시간 | 21:30 접수마감 | 12:00 - 13:00 휴게시간 | 17:30 접수마감,031-355-7525,https://blog.naver.com/soopsokah,37.28525925,126.8175125
디아크동물병원,서울특별시 강남구 논현로149길 35 (논현동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,0507-1395-3492,https://thearkah.co.kr,37.5176239,127.0257339
킨텍스꿈동물병원,"경기도 고양시 일산서구 킨텍스로 240 (대화동, 킨텍스 꿈에그린)",월 10:00 - 20:30 | 화 10:00 - 20:30 | 수 10:00 - 20:30 | 목 10:00 - 20:30 | 금 10:00 - 20:30 | 토 10:00 - 17:30 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 20:25 접수마감 | 13:00 - 14:00 휴게시간 | 20:25 접수마감 | 13:00 - 14:00 휴게시간 | 20:25 접수마감 | 13:00 - 14:00 휴게시간 | 20:25 접수마감 | 13:00 - 14:00 휴게시간 | 20:25 접수마감 | 13:00 - 14:00 휴게시간 | 17:25 접수마감,031-919-7582,https://gamma.app/docs/--zyxz54dyphufkpa?mode=doc,37.66587448,126.7510452
다봄동물병원,서울특별시 광진구 자양로 163 (구의동),월 10:00 - 19:30 | 화 10:00 - 19:30 | 수 10:00 - 19:30 | 목 10:00 - 19:30 | 금 10:00 - 19:30 | 토 10:00 - 19:30 | 일 10:00 - 13:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,02-456-7775,https://www.instagram.com/dabom_ah,37.54224014,127.0837936
한서동물병원,경기도 여주시 세종로517번길 21-2 (점봉동),,070-4046-7995,,37.25452805,127.6510468
삼성펫클리닉,서울특별시 강남구 봉은사로 640 (삼성동),월 정기휴무 (매주 월요일) | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 16:30 접수마감,0507-1420-0653,https://blog.naver.com/sspetclinic,37.51485062,127.0653152
카카오동물병원,경기도 여주시 세종로 163 (홍문동),월 11:00 - 18:00 | 화 11:00 - 18:00 | 수 11:00 - 18:00 | 목 11:00 - 18:00 | 금 11:00 - 18:00 | 토 11:00 - 15:00 | 일 정기휴무 (매주 일요일),,,37.28349686,127.6359253
인계동 동물병원,경기도 수원시 팔달구 세지로 178 (인계동),,,,37.2672081,127.0222473
원주더봄동물의료센터,강원특별자치도 원주시 시청로 528 (관설동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1483-7584,https://pf.kakao.com/_xhIMNG,37.31518555,127.9660339
공동물병원,대전광역시 중구 대흥로 94 (대흥동),,,,36.32249451,127.4225159
쿨펫동물병원,대구광역시 동구 안심로 389-2 (신서동),일 월 화 수 목 금,053-965-7975,,35.87085342,128.7274323
청담고운피부과동물병원,서울특별시 강남구 도산대로 537 (청담동),월 13:00 - 21:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 정기휴무 (매주 목요일) | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:40 접수마감 | 17:00 - 18:00 휴게시간 | 20:40 접수마감 | 13:00 - 14:00 휴게시간 | 18:40 접수마감 | 13:00 - 14:00 휴게시간 | 18:40 접수마감 | 13:00 - 14:00 휴게시간 | 18:40 접수마감 | 13:00 - 14:00 휴게시간 | 18:40 접수마감,0507-1379-8875,http://pf.kakao.com/_JExdCG/chat,37.52517319,127.0523758
24시공감365동물의료센터,경기도 남양주시 진접읍 해밀예당1로 220,매일 00:00 - 24:00 | 13:00 - 14:00 휴게시간,031-575-8275,http://gonggam365.co.kr/,37.72008896,127.2026138
스무해 동물병원,"서울특별시 동작구 서달로 150 (흑석동, 이랜드해가든)",월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 21:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1363-0475,https://blog.naver.com/spet8275,37.50662613,126.9621811
닥터남동물병원,광주 서구 염화로 97 닥터남동물병원,월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 16:30 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간,062-236-0575,,35.1428299,126.8752213
가든종합동물병원,경기도 화성시 여울로4길 24-2 (능동),,,,37.21818542,127.0564117
달래동물병원,서울특별시 용산구 한남대로20길 7 (한남동),,,,37.53472519,127.0074005
아름다운동물병원,경기도 부천시 원미구 상일로 100 (상동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,0507-1426-7594,,37.49132156,126.753212
고려동물병원,광주광역시 남구 용대로 154-2 (방림동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:30 - 17:00 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간,062-652-7585,,35.12984848,126.9183426
닥터서동물심장병원,경기도 고양시 일산동구 태극로 11 (장항동),월 정기휴무 (매주 월요일) | 화 정기휴무 (매주 화요일) | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,031-994-7953,https://www.instagram.com/heart_animal_hospital,37.66295624,126.7513809
김대일동물병원,경기도 평택시 서정역로36번길 98 (이충동),월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 17:30 접수마감 | 12:00 - 13:00 휴게시간 | 17:30 접수마감 | 12:00 - 13:00 휴게시간 | 17:30 접수마감 | 12:00 - 13:00 휴게시간 | 17:30 접수마감 | 12:00 - 13:00 휴게시간 | 17:30 접수마감 | 12:30 접수마감,0507-1362-7597,,37.05754471,127.0613708
24시더원동물병원,인천광역시 서구 발산로 41 (원당동),매일 00:00 - 24:00 | 12:30 - 14:00 휴게시간,032-569-6677,https://pf.kakao.com/_xflGpG,37.59299088,126.7120132
세림동물병원,대구광역시 달서구 구마로 218 (송현동),월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 15:00 | 일 정보없음 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,053-652-0815,,35.83660507,128.5514832
품속동물병원,강원특별자치도 춘천시 안마산로 97 (퇴계동),월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 17:00 접수마감,0507-1357-7559,https://blog.naver.com/4uranimal,37.85506439,127.7265167
경북대학교 수의과대학 부속동물병원,"대구광역시 북구 대학로9길 80 (산격동, 로즈가든아파트)",일 월 화 수 목 금,0507-1309-6898,https://blog.naver.com/knuvmth,35.88909912,128.6143188
산들동물병원,"서울특별시 중랑구 용마산로 670 (망우동, 신내역 프라디움 더 테라스)",월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 정기휴무 (매주 수요일) | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 18:00 | 일 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 17:30 접수마감,02-435-7582,http://pf.kakao.com/_xgDxexmG,37.61194229,127.1024857
아이디펫동물병원,부산광역시 연제구 중앙대로 1068 (연산동),월 10:00 - 21:00 | 화 10:00 - 21:00 | 수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 17:00 | 일 정기휴무 (매주 일요일),0507-1364-8670,,35.18323135,129.0798798
노아동물병원,대구광역시 동구 반야월로 334 (신서동),월 10:00 - 19:00 | 화 정기휴무 (매주 화요일) | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 15:00 | 일 10:00 - 15:00 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,053-963-8882,,35.87169647,128.7250061
